x-axis,2
second,Volt
-999.998E-03,+8.638E-03
-998.998E-03,+60.146E-03
-997.998E-03,-41.613E-03
-996.998E-03,-108.196E-03
-995.998E-03,-75.533E-03
-994.998E-03,-21.513E-03
-993.998E-03,-2.668E-03
-992.998E-03,-2.668E-03
-991.998E-03,-44.126E-03
-990.998E-03,+66.427E-03
-989.998E-03,+89.040E-03
-988.998E-03,+1.101E-03
-987.998E-03,+67.683E-03
-986.998E-03,+168.186E-03
-985.998E-03,+52.608E-03
-984.998E-03,+7.382E-03
-983.998E-03,+84.015E-03
-982.998E-03,+52.608E-03
-981.998E-03,-41.613E-03
-980.998E-03,+1.101E-03
-979.998E-03,+46.327E-03
-978.998E-03,+13.663E-03
-977.998E-03,-106.940E-03
-976.998E-03,+28.739E-03
-975.998E-03,-83.070E-03
-974.998E-03,-60.457E-03
-973.998E-03,+42.558E-03
-972.998E-03,-25.281E-03
-971.998E-03,+16.176E-03
-970.998E-03,+66.427E-03
-969.998E-03,+78.990E-03
-968.998E-03,+52.608E-03
-967.998E-03,+114.166E-03
-966.998E-03,+82.759E-03
-965.998E-03,+150.598E-03
-964.998E-03,+80.246E-03
-963.998E-03,+55.121E-03
-962.998E-03,+140.548E-03
-961.998E-03,-70.508E-03
-960.998E-03,-20.256E-03
-959.998E-03,-56.688E-03
-958.998E-03,-6.437E-03
-957.998E-03,-76.789E-03
-956.998E-03,-35.332E-03
-955.998E-03,-88.095E-03
-954.998E-03,-90.608E-03
-953.998E-03,-19.000E-03
-952.998E-03,+24.970E-03
-951.998E-03,-13.975E-03
-950.998E-03,-35.332E-03
-949.998E-03,-47.894E-03
-948.998E-03,+61.402E-03
-947.998E-03,+55.121E-03
-946.998E-03,+145.573E-03
-945.998E-03,+104.116E-03
-944.998E-03,+19.945E-03
-943.998E-03,+51.352E-03
-942.998E-03,+4.869E-03
-941.998E-03,+43.814E-03
-940.998E-03,-37.844E-03
-939.998E-03,-83.070E-03
-938.998E-03,-52.920E-03
-937.998E-03,-29.050E-03
-936.998E-03,-100.658E-03
-935.998E-03,-130.809E-03
-934.998E-03,+35.020E-03
-933.998E-03,-30.307E-03
-932.998E-03,+36.276E-03
-931.998E-03,+43.814E-03
-930.998E-03,+24.970E-03
-929.998E-03,-54.176E-03
-928.998E-03,+61.402E-03
-927.998E-03,-20.256E-03
-926.998E-03,+42.558E-03
-925.998E-03,+26.226E-03
-924.998E-03,+76.477E-03
-923.998E-03,+56.377E-03
-922.998E-03,+21.201E-03
-921.998E-03,-19.000E-03
-920.998E-03,+42.558E-03
-919.998E-03,-47.894E-03
-918.998E-03,-30.307E-03
-917.998E-03,-37.844E-03
-916.998E-03,-116.990E-03
-915.998E-03,-109.452E-03
-914.998E-03,-157.191E-03
-913.998E-03,-55.432E-03
-912.998E-03,+13.663E-03
-911.998E-03,-183.573E-03
-910.998E-03,-2.668E-03
-909.998E-03,-62.970E-03
-908.998E-03,+7.382E-03
-907.998E-03,-3.925E-03
-906.998E-03,-21.513E-03
-905.998E-03,+35.020E-03
-904.998E-03,+90.296E-03
-903.998E-03,-5.181E-03
-902.998E-03,+87.784E-03
-901.998E-03,-27.794E-03
-900.998E-03,-42.869E-03
-899.998E-03,-70.508E-03
-898.998E-03,-10.206E-03
-897.998E-03,-100.658E-03
-896.998E-03,-160.960E-03
-895.998E-03,-54.176E-03
-894.998E-03,-169.754E-03
-893.998E-03,-142.116E-03
-892.998E-03,-39.100E-03
-891.998E-03,-93.121E-03
-890.998E-03,+3.613E-03
-889.998E-03,-46.638E-03
-888.998E-03,+21.201E-03
-887.998E-03,+86.528E-03
-886.998E-03,+125.472E-03
-885.998E-03,+86.528E-03
-884.998E-03,-2.668E-03
-883.998E-03,+14.920E-03
-882.998E-03,+19.945E-03
-881.998E-03,-54.176E-03
-880.998E-03,-69.251E-03
-879.998E-03,-31.563E-03
-878.998E-03,-17.744E-03
-877.998E-03,-118.246E-03
-876.998E-03,-106.940E-03
-875.998E-03,-93.121E-03
-874.998E-03,-133.322E-03
-873.998E-03,-217.492E-03
-872.998E-03,-83.070E-03
-871.998E-03,-90.608E-03
-870.998E-03,-156E-06
-869.998E-03,-95.633E-03
-868.998E-03,+97.834E-03
-867.998E-03,+17.432E-03
-866.998E-03,+95.322E-03
-865.998E-03,+63.915E-03
-864.998E-03,+120.447E-03
-863.998E-03,-50.407E-03
-862.998E-03,-36.588E-03
-861.998E-03,-54.176E-03
-860.998E-03,+8.638E-03
-859.998E-03,-86.839E-03
-858.998E-03,-37.844E-03
-857.998E-03,-95.633E-03
-856.998E-03,-108.196E-03
-855.998E-03,-134.578E-03
-854.998E-03,-133.322E-03
-853.998E-03,-118.246E-03
-852.998E-03,+4.869E-03
-851.998E-03,-31.563E-03
-850.998E-03,+36.276E-03
-849.998E-03,-94.377E-03
-848.998E-03,+26.226E-03
-847.998E-03,+9.894E-03
